,Rad,Tair,RH,Wind,Pressure,Prec,Cl,Date,Time,huma,rho_air
994,71.0,-10.6,73.2,4.8,82170.0,0.0004354,0.81927,2018-01-16,10:00:00,0.0032,1.05124
995,214.0,-10.6,82.8,6.1,82060.0,0.0004354,0.48345,2018-01-16,11:00:00,0.00349,1.05177
996,373.0,-6.2,81.4,7.8,81950.0,0.0004354,0.0304,2018-01-16,12:00:00,0.00346,1.04997
997,285.0,-6.2,79.3,8.0,81850.0,0.0004354,0.05,2018-01-16,13:00:00,0.00338,1.04869
998,150.0,-6.2,78.8,7.8,81790.0,0.0004354,0.14535,2018-01-16,14:00:00,0.00331,1.04869
999,21.0,-4.0,74.5,4.0,81780.0,0.0004354,0.42833,2018-01-16,15:00:00,0.00311,1.04895
1000,0.0,-4.0,63.0,6.2,81840.0,0.0004354,0.22184,2018-01-16,16:00:00,0.00236,1.05516
1001,0.0,-4.0,66.9,5.9,81880.0,0.0004354,0.22184,2018-01-16,17:00:00,0.00233,1.05959
1002,0.0,-7.3,69.1,5.5,81900.0,0.0004354,0.22184,2018-01-16,18:00:00,0.00228,1.06262
1003,0.0,-7.3,62.6,5.6,81950.0,0.0004354,0.22184,2018-01-16,19:00:00,0.00194,1.06644
1004,0.0,-7.3,48.2,4.7,81920.0,0.0004354,0.22184,2018-01-16,20:00:00,0.00146,1.06725
1005,0.0,-10.6,42.1,5.6,81910.0,0.0004354,0.22184,2018-01-16,21:00:00,0.00127,1.06752
1006,0.0,-10.6,46.3,5.0,81870.0,0.0004354,0.22184,2018-01-16,22:00:00,0.00133,1.0694
1007,0.0,-10.6,45.9,5.9,81800.0,0.0004354,0.22184,2018-01-16,23:00:00,0.00129,1.06969
1008,0.0,-10.8,90.4,2.3,81900.0,0.0004167,0.15095,2018-01-17,00:00:00,0.00308,1.06104
1009,0.0,-10.8,92.3,2.7,81880.0,0.0004167,0.15095,2018-01-17,01:00:00,0.0031,1.06157
1010,0.0,-10.8,95.0,1.9,81870.0,0.0004167,0.15095,2018-01-17,02:00:00,0.00314,1.06223
1011,0.0,-12.0,96.2,1.8,81830.0,0.0004167,0.15095,2018-01-17,03:00:00,0.00318,1.06171
1012,0.0,-12.0,93.9,2.3,81820.0,0.0004167,0.15095,2018-01-17,04:00:00,0.00318,1.06039
1013,0.0,-12.0,90.2,2.9,81840.0,0.0004167,0.15095,2018-01-17,05:00:00,0.00317,1.05868
1014,0.0,-11.4,91.5,3.1,81810.0,0.0004167,0.15095,2018-01-17,06:00:00,0.00317,1.05908
1015,0.0,-11.4,92.6,3.6,81810.0,0.0004167,0.15095,2018-01-17,07:00:00,0.00318,1.05948
1016,3.0,-11.4,92.7,2.7,81790.0,0.0004167,0.15095,2018-01-17,08:00:00,0.00326,1.05804
1017,23.0,-9.6,92.8,2.3,81810.0,0.0004167,0.91652,2018-01-17,09:00:00,0.00329,1.0579
1018,34.0,-9.6,94.3,1.6,81830.0,0.0004167,0.90846,2018-01-17,10:00:00,0.00344,1.05659
1019,54.0,-9.6,94.3,1.1,81800.0,0.0004167,0.86933,2018-01-17,11:00:00,0.00357,1.05425
1020,52.0,-7.2,95.3,0.4,81750.0,0.0004167,0.87779,2018-01-17,12:00:00,0.0037,1.05244
1021,65.0,-7.2,96.6,0.4,81710.0,0.0004167,0.82107,2018-01-17,13:00:00,0.00392,1.0496
1022,45.0,-7.2,95.9,0.6,81710.0,0.0004167,0.87217,2018-01-17,14:00:00,0.00438,1.04344
1023,43.0,-6.0,95.9,0.9,81710.0,0.0004167,0.69241,2018-01-17,15:00:00,0.00467,1.04001
1024,11.0,-6.0,95.9,0.7,81720.0,0.0004167,0.70865,2018-01-17,16:00:00,0.00464,1.04052
1025,0.0,-6.0,97.0,1.0,81730.0,0.0004167,0.57106,2018-01-17,17:00:00,0.00463,1.04141
1026,0.0,-7.8,96.7,1.1,81720.0,0.0004167,0.57106,2018-01-17,18:00:00,0.00465,1.0409
1027,0.0,-7.8,96.2,1.3,81690.0,0.0004167,0.57106,2018-01-17,19:00:00,0.00462,1.04051
1028,0.0,-7.8,94.9,1.5,81670.0,0.0004167,0.57106,2018-01-17,20:00:00,0.00466,1.03912
1029,0.0,-9.6,91.6,2.3,81660.0,0.0004167,0.57106,2018-01-17,21:00:00,0.00473,1.03634
1030,0.0,-9.6,92.2,2.1,81720.0,0.0004167,0.57106,2018-01-17,22:00:00,0.00469,1.03786
1031,0.0,-9.6,92.8,2.2,81750.0,0.0004167,0.57106,2018-01-17,23:00:00,0.00469,1.03862
1032,0.0,-10.6,60.6,2.5,81850.0,0.0002917,0.09984,2018-01-18,00:00:00,0.0019,1.06474
1033,0.0,-10.6,73.2,3.0,81780.0,0.0002917,0.09984,2018-01-18,01:00:00,0.00223,1.06542
1034,0.0,-10.6,77.2,2.2,81700.0,0.0002917,0.09984,2018-01-18,02:00:00,0.00232,1.06518
1035,0.0,-12.0,75.8,4.5,81630.0,0.0002917,0.09984,2018-01-18,03:00:00,0.00227,1.06427
1036,0.0,-12.0,84.8,2.0,81610.0,0.0002917,0.09984,2018-01-18,04:00:00,0.00234,1.0684
1037,0.0,-12.0,80.7,5.6,81570.0,0.0002917,0.09984,2018-01-18,05:00:00,0.0026,1.05991
1038,0.0,-11.3,78.5,6.9,81560.0,0.0002917,0.09984,2018-01-18,06:00:00,0.00266,1.05702
1039,4.0,-11.3,80.4,7.4,81580.0,0.0002917,0.09984,2018-01-18,07:00:00,0.00271,1.05768
1040,42.0,-11.3,82.0,6.8,81580.0,0.0002917,0.5269,2018-01-18,08:00:00,0.00276,1.05768
1041,212.0,-9.2,78.6,8.4,81560.0,0.0002917,0.24996,2018-01-18,09:00:00,0.00283,1.05389
1042,377.0,-9.2,66.0,7.5,81500.0,0.0002917,0.04036,2018-01-18,10:00:00,0.00276,1.04536
1043,412.0,-9.2,65.6,7.1,81440.0,0.0002917,0.02,2018-01-18,11:00:00,0.003,1.03999
1044,295.0,-6.4,63.4,8.9,81400.0,0.0002917,0.22493,2018-01-18,12:00:00,0.00292,1.0391
1045,267.0,-6.4,67.8,7.3,81390.0,0.0002917,0.15045,2018-01-18,13:00:00,0.00295,1.04203
1046,106.0,-6.4,60.0,6.5,81330.0,0.0002917,0.41966,2018-01-18,14:00:00,0.0027,1.03935
1047,15.0,-5.0,61.5,7.0,81290.0,0.0002917,0.59167,2018-01-18,15:00:00,0.00273,1.0396
1048,0.0,-5.0,62.7,6.9,81270.0,0.0002917,0.22044,2018-01-18,16:00:00,0.00273,1.04049
1049,0.0,-5.0,67.1,5.8,81250.0,0.0002917,0.22044,2018-01-18,17:00:00,0.00271,1.04407
1050,0.0,-7.1,65.4,5.2,81180.0,0.0002917,0.22044,2018-01-18,18:00:00,0.0027,1.04202
1051,0.0,-7.1,68.8,6.4,81150.0,0.0002917,0.22044,2018-01-18,19:00:00,0.00293,1.0401
1052,0.0,-7.1,74.7,5.0,81070.0,0.0002917,0.22044,2018-01-18,20:00:00,0.00312,1.04022
1053,0.0,-9.2,70.4,5.3,81020.0,0.0002917,0.22044,2018-01-18,21:00:00,0.00298,1.03882
1054,0.0,-9.2,73.4,7.4,80980.0,0.0002917,0.22044,2018-01-18,22:00:00,0.00304,1.03945
1055,0.0,-9.2,73.4,7.9,80950.0,0.0002917,0.22044,2018-01-18,23:00:00,0.00309,1.0383
1056,0.0,-9.0,81.8,3.5,80840.0,0.0002375,0.07194,2018-01-19,00:00:00,0.00328,1.03957
1057,0.0,-9.0,81.3,3.6,80860.0,0.0002375,0.07194,2018-01-19,01:00:00,0.00333,1.03868
1058,0.0,-9.0,81.6,2.8,80830.0,0.0002375,0.07194,2018-01-19,02:00:00,0.00355,1.03524
1059,0.0,-10.0,86.4,3.5,80800.0,0.0002375,0.07194,2018-01-19,03:00:00,0.00381,1.03409
1060,0.0,-10.0,91.9,1.7,80740.0,0.0002375,0.07194,2018-01-19,04:00:00,0.00394,1.03485
1061,0.0,-10.0,93.8,2.1,80690.0,0.0002375,0.07194,2018-01-19,05:00:00,0.00406,1.03383
1062,0.0,-9.5,93.7,2.7,80630.0,0.0002375,0.07194,2018-01-19,06:00:00,0.0044,1.02889
1063,1.0,-9.5,89.5,5.1,80580.0,0.0002375,0.07194,2018-01-19,07:00:00,0.00459,1.02376
1064,20.0,-9.5,88.4,4.1,80580.0,0.0002375,0.78696,2018-01-19,08:00:00,0.00466,1.02226
1065,29.0,-8.0,87.8,7.1,80580.0,0.0002375,0.90098,2018-01-19,09:00:00,0.00473,1.02115
1066,58.0,-8.0,85.7,9.8,80540.0,0.0002375,0.85236,2018-01-19,10:00:00,0.00472,1.01953
1067,57.0,-8.0,86.9,10.4,80540.0,0.0002375,0.86442,2018-01-19,11:00:00,0.00468,1.02064
1068,38.0,-6.0,87.7,10.3,80570.0,0.0002375,0.90016,2018-01-19,12:00:00,0.00466,1.02177
1069,25.0,-6.0,86.5,9.5,80550.0,0.0002375,0.91434,2018-01-19,13:00:00,0.00463,1.02114
1070,9.0,-6.0,85.0,10.7,80530.0,0.0002375,0.44509,2018-01-19,14:00:00,0.00455,1.02089
1071,0.0,-5.0,88.4,9.2,80540.0,0.0002375,0.48663,2018-01-19,15:00:00,0.00466,1.02176
1072,0.0,-5.0,87.3,8.4,80520.0,0.0002375,0.44385,2018-01-19,16:00:00,0.00461,1.0215
1073,0.0,-5.0,88.9,6.5,80500.0,0.0002375,0.44385,2018-01-19,17:00:00,0.00463,1.02199
1074,0.0,-6.5,90.9,3.3,80510.0,0.0002375,0.44385,2018-01-19,18:00:00,0.00466,1.02287
1075,0.0,-6.5,92.1,2.8,80460.0,0.0002375,0.44385,2018-01-19,19:00:00,0.00469,1.0226
1076,0.0,-6.5,87.5,5.7,80420.0,0.0002375,0.44385,2018-01-19,20:00:00,0.00476,1.01875
1077,0.0,-8.0,89.6,5.7,80430.0,0.0002375,0.44385,2018-01-19,21:00:00,0.0048,1.01962
1078,0.0,-8.0,88.9,4.5,80470.0,0.0002375,0.44385,2018-01-19,22:00:00,0.0048,1.01976
1079,0.0,-8.0,90.3,4.3,80500.0,0.0002375,0.44385,2018-01-19,23:00:00,0.00487,1.02014
1080,0.0,-10.6,60.6,2.5,81850.0,0.0001875,0.09984,2018-01-20,00:00:00,0.0019,1.06474
1081,0.0,-10.6,73.2,3.0,81780.0,0.0001875,0.09984,2018-01-20,01:00:00,0.00223,1.06542
1082,0.0,-10.6,77.2,2.2,81700.0,0.0001875,0.09984,2018-01-20,02:00:00,0.00232,1.06518
1083,0.0,-12.0,75.8,4.5,81630.0,0.0001875,0.09984,2018-01-20,03:00:00,0.00227,1.06427
1084,0.0,-12.0,84.8,2.0,81610.0,0.0001875,0.09984,2018-01-20,04:00:00,0.00234,1.0684
1085,0.0,-12.0,80.7,5.6,81570.0,0.0001875,0.09984,2018-01-20,05:00:00,0.0026,1.05991
1086,0.0,-11.3,78.5,6.9,81560.0,0.0001875,0.09984,2018-01-20,06:00:00,0.00266,1.05702
1087,4.0,-11.3,80.4,7.4,81580.0,0.0001875,0.09984,2018-01-20,07:00:00,0.00271,1.05768
1088,42.0,-11.3,82.0,6.8,81580.0,0.0001875,0.5269,2018-01-20,08:00:00,0.00276,1.05768
1089,212.0,-9.2,78.6,8.4,81560.0,0.0001875,0.24996,2018-01-20,09:00:00,0.00283,1.05389
1090,377.0,-9.2,66.0,7.5,81500.0,0.0001875,0.04036,2018-01-20,10:00:00,0.00276,1.04536
1091,412.0,-9.2,65.6,7.1,81440.0,0.0001875,0.02,2018-01-20,11:00:00,0.003,1.03999
1092,295.0,-6.4,63.4,8.9,81400.0,0.0001875,0.22493,2018-01-20,12:00:00,0.00292,1.0391
1093,267.0,-6.4,67.8,7.3,81390.0,0.0001875,0.15045,2018-01-20,13:00:00,0.00295,1.04203
1094,106.0,-6.4,60.0,6.5,81330.0,0.0001875,0.41966,2018-01-20,14:00:00,0.0027,1.03935
1095,15.0,-5.0,61.5,7.0,81290.0,0.0001875,0.59167,2018-01-20,15:00:00,0.00273,1.0396
1096,0.0,-5.0,62.7,6.9,81270.0,0.0001875,0.22044,2018-01-20,16:00:00,0.00273,1.04049
1097,0.0,-5.0,67.1,5.8,81250.0,0.0001875,0.22044,2018-01-20,17:00:00,0.00271,1.04407
1098,0.0,-7.1,65.4,5.2,81180.0,0.0001875,0.22044,2018-01-20,18:00:00,0.0027,1.04202
1099,0.0,-7.1,68.8,6.4,81150.0,0.0001875,0.22044,2018-01-20,19:00:00,0.00293,1.0401
1100,0.0,-7.1,74.7,5.0,81070.0,0.0001875,0.22044,2018-01-20,20:00:00,0.00312,1.04022
1101,0.0,-9.2,70.4,5.3,81020.0,0.0001875,0.22044,2018-01-20,21:00:00,0.00298,1.03882
1102,0.0,-9.2,73.4,7.4,80980.0,0.0001875,0.22044,2018-01-20,22:00:00,0.00304,1.03945
1103,0.0,-9.2,73.4,7.9,80950.0,0.0001875,0.22044,2018-01-20,23:00:00,0.00309,1.0383
1104,0.0,-10.6,60.6,2.5,81850.0,0.000125,0.09984,2018-01-21,00:00:00,0.0019,1.06474
1105,0.0,-10.6,73.2,3.0,81780.0,0.000125,0.09984,2018-01-21,01:00:00,0.00223,1.06542
1106,0.0,-10.6,77.2,2.2,81700.0,0.000125,0.09984,2018-01-21,02:00:00,0.00232,1.06518
1107,0.0,-12.0,75.8,4.5,81630.0,0.000125,0.09984,2018-01-21,03:00:00,0.00227,1.06427
1108,0.0,-12.0,84.8,2.0,81610.0,0.000125,0.09984,2018-01-21,04:00:00,0.00234,1.0684
1109,0.0,-12.0,80.7,5.6,81570.0,0.000125,0.09984,2018-01-21,05:00:00,0.0026,1.05991
1110,0.0,-11.3,78.5,6.9,81560.0,0.000125,0.09984,2018-01-21,06:00:00,0.00266,1.05702
1111,4.0,-11.3,80.4,7.4,81580.0,0.000125,0.09984,2018-01-21,07:00:00,0.00271,1.05768
1112,42.0,-11.3,82.0,6.8,81580.0,0.000125,0.5269,2018-01-21,08:00:00,0.00276,1.05768
1113,212.0,-9.2,78.6,8.4,81560.0,0.000125,0.24996,2018-01-21,09:00:00,0.00283,1.05389
1114,377.0,-9.2,66.0,7.5,81500.0,0.000125,0.04036,2018-01-21,10:00:00,0.00276,1.04536
1115,412.0,-9.2,65.6,7.1,81440.0,0.000125,0.02,2018-01-21,11:00:00,0.003,1.03999
1116,295.0,-6.4,63.4,8.9,81400.0,0.000125,0.22493,2018-01-21,12:00:00,0.00292,1.0391
1117,267.0,-6.4,67.8,7.3,81390.0,0.000125,0.15045,2018-01-21,13:00:00,0.00295,1.04203
1118,106.0,-6.4,60.0,6.5,81330.0,0.000125,0.41966,2018-01-21,14:00:00,0.0027,1.03935
1119,15.0,-5.0,61.5,7.0,81290.0,0.000125,0.59167,2018-01-21,15:00:00,0.00273,1.0396
1120,0.0,-5.0,62.7,6.9,81270.0,0.000125,0.22044,2018-01-21,16:00:00,0.00273,1.04049
1121,0.0,-5.0,67.1,5.8,81250.0,0.000125,0.22044,2018-01-21,17:00:00,0.00271,1.04407
1122,0.0,-7.1,65.4,5.2,81180.0,0.000125,0.22044,2018-01-21,18:00:00,0.0027,1.04202
1123,0.0,-7.1,68.8,6.4,81150.0,0.000125,0.22044,2018-01-21,19:00:00,0.00293,1.0401
1124,0.0,-7.1,74.7,5.0,81070.0,0.000125,0.22044,2018-01-21,20:00:00,0.00312,1.04022
1125,0.0,-9.2,70.4,5.3,81020.0,0.000125,0.22044,2018-01-21,21:00:00,0.00298,1.03882
1126,0.0,-9.2,73.4,7.4,80980.0,0.000125,0.22044,2018-01-21,22:00:00,0.00304,1.03945
1127,0.0,-9.2,73.4,7.9,80950.0,0.000125,0.22044,2018-01-21,23:00:00,0.00309,1.0383
1128,0.0,-11.4,80.0,2.4,81830.0,0.0001562,0.21482,2018-01-22,00:00:00,0.0021,1.0737
1129,0.0,-11.4,68.4,4.3,81860.0,0.0001562,0.21482,2018-01-22,01:00:00,0.00238,1.05934
1130,0.0,-11.4,71.3,5.7,81910.0,0.0001562,0.21482,2018-01-22,02:00:00,0.0026,1.05763
1131,0.0,-13.0,91.8,3.1,81940.0,0.0001562,0.21482,2018-01-22,03:00:00,0.00292,1.06512
1132,0.0,-13.0,89.3,3.2,81990.0,0.0001562,0.21482,2018-01-22,04:00:00,0.00295,1.06378
1133,0.0,-13.0,93.3,2.3,82020.0,0.0001562,0.21482,2018-01-22,05:00:00,0.00268,1.07136
1134,0.0,-12.2,85.3,2.0,82080.0,0.0001562,0.21482,2018-01-22,06:00:00,0.00257,1.06973
1135,0.0,-12.2,72.0,3.5,82120.0,0.0001562,0.21482,2018-01-22,07:00:00,0.00235,1.06587
1136,18.0,-12.2,82.1,2.5,82200.0,0.0001562,0.59909,2018-01-22,08:00:00,0.00264,1.0677
1137,112.0,-9.8,83.3,1.3,82270.0,0.0001562,0.59348,2018-01-22,09:00:00,0.00264,1.06941
1138,134.0,-9.8,82.8,2.0,82340.0,0.0001562,0.63923,2018-01-22,10:00:00,0.00274,1.06793
1139,271.0,-9.8,86.8,1.0,82420.0,0.0001562,0.34425,2018-01-22,11:00:00,0.00289,1.06857
1140,250.0,-6.6,71.5,1.9,82410.0,0.0001562,0.41247,2018-01-22,12:00:00,0.00255,1.06487
1141,187.0,-6.6,64.4,2.6,82420.0,0.0001562,0.48522,2018-01-22,13:00:00,0.00229,1.065
1142,240.0,-6.6,52.7,5.2,82440.0,0.0001562,0.31826,2018-01-22,14:00:00,0.00198,1.0625
1143,131.0,-5.0,45.2,5.6,82470.0,0.0001562,0.06292,2018-01-22,15:00:00,0.00167,1.06367
1144,15.0,-5.0,48.4,4.9,82520.0,0.0001562,0.6027,2018-01-22,16:00:00,0.00164,1.06867
1145,0.0,-5.0,65.0,1.3,82560.0,0.0001562,0.40335,2018-01-22,17:00:00,0.0017,1.08288
1146,0.0,-7.4,77.4,1.1,82570.0,0.0001562,0.40335,2018-01-22,18:00:00,0.00171,1.09205
1147,0.0,-7.4,78.8,1.3,82610.0,0.0001562,0.40335,2018-01-22,19:00:00,0.00158,1.09758
1148,0.0,-7.4,75.1,1.4,82660.0,0.0001562,0.40335,2018-01-22,20:00:00,0.00168,1.09241
1149,0.0,-9.8,75.6,0.6,82630.0,0.0001562,0.40335,2018-01-22,21:00:00,0.00178,1.08954
1150,0.0,-9.8,80.2,0.8,82590.0,0.0001562,0.40335,2018-01-22,22:00:00,0.00195,1.08736
1151,0.0,-9.8,94.7,0.7,82560.0,0.0001562,0.40335,2018-01-22,23:00:00,0.0023,1.08697
